day,date,temperature_C,salinity_psu,light_Wm2,fraction_of_day,air_temp_C,wind_speed_ms,elevation_m,depth_m,bg_light_ext_1m,ice_cover
1637,2016-06-25,23.8197,0.1096,289.7004,0.7145,23.8197,4.0000,0.0000,1.5171,0.6000,0.0000
1638,2016-06-26,24.9111,0.1140,275.2613,0.7141,24.9111,4.0000,0.0000,1.5171,0.6000,0.0000
1639,2016-06-27,24.0413,0.1732,278.1678,0.7136,24.0413,4.0000,0.0000,1.5171,0.6000,0.0000
1640,2016-06-28,24.0063,0.1521,267.1410,0.7130,24.0063,4.0000,0.0000,1.5171,0.6000,0.0000
1641,2016-06-29,24.3119,0.1265,226.7006,0.7123,24.3119,4.0000,0.0000,1.5171,0.6000,0.0000
1642,2016-06-30,24.5495,0.1192,284.9511,0.7115,24.5495,4.0000,0.0000,1.5171,0.6000,0.0000
1643,2016-07-01,25.2595,0.1178,285.4526,0.7106,25.2595,4.0000,0.0000,1.5171,0.6000,0.0000
1644,2016-07-02,25.3421,0.1112,277.3775,0.7097,25.3421,4.0000,0.0000,1.5171,0.6000,0.0000
1645,2016-07-03,23.9192,0.1171,73.0678,0.7087,23.9192,4.0000,0.0000,1.5171,0.6000,0.0000
1646,2016-07-04,21.4497,0.1643,229.6847,0.7076,21.4497,4.0000,0.0000,1.5171,0.6000,0.0000
1647,2016-07-05,20.4012,0.2030,261.5923,0.7065,20.4012,4.0000,0.0000,1.5171,0.6000,0.0000
1648,2016-07-06,20.3544,0.1586,184.6299,0.7052,20.3544,4.0000,0.0000,1.5171,0.6000,0.0000
1649,2016-07-07,19.6541,1.1281,258.7688,0.7039,19.6541,4.0000,0.0000,1.5171,0.6000,0.0000
1650,2016-07-08,19.1124,1.8115,191.1143,0.7025,19.1124,4.0000,0.0000,1.5171,0.6000,0.0000
1651,2016-07-09,19.6027,0.9601,195.0470,0.7011,19.6027,4.0000,0.0000,1.5171,0.6000,0.0000
1652,2016-07-10,19.8215,1.0004,189.4992,0.6996,19.8215,4.0000,0.0000,1.5171,0.6000,0.0000
1653,2016-07-11,20.5511,0.6054,216.6699,0.6980,20.5511,4.0000,0.0000,1.5171,0.6000,0.0000
1654,2016-07-12,21.3297,0.4922,259.7728,0.6963,21.3297,4.0000,0.0000,1.5171,0.6000,0.0000
1655,2016-07-13,21.8292,0.4513,213.1478,0.6946,21.8292,4.0000,0.0000,1.5171,0.6000,0.0000
1656,2016-07-14,21.7896,0.5978,133.5902,0.6928,21.7896,4.0000,0.0000,1.5171,0.6000,0.0000
1657,2016-07-15,20.3860,1.2115,102.5695,0.6910,20.3860,4.0000,0.0000,1.5171,0.6000,0.0000
1658,2016-07-16,19.7114,1.2798,223.1585,0.6891,19.7114,4.0000,0.0000,1.5171,0.6000,0.0000
1659,2016-07-17,19.4380,0.6546,104.8573,0.6871,19.4380,4.0000,0.0000,1.5171,0.6000,0.0000
1660,2016-07-18,19.1224,0.8459,238.9927,0.6851,19.1224,4.0000,0.0000,1.5171,0.6000,0.0000
1661,2016-07-19,19.4229,1.3144,263.5379,0.6830,19.4229,4.0000,0.0000,1.5171,0.6000,0.0000
1662,2016-07-20,19.9298,1.8044,310.2664,0.6809,19.9298,4.0000,0.0000,1.5171,0.6000,0.0000
1663,2016-07-21,20.2229,2.7637,248.5439,0.6788,20.2229,4.0000,0.0000,1.5171,0.6000,0.0000
1664,2016-07-22,20.6845,2.4325,163.4299,0.6765,20.6845,4.0000,0.0000,1.5171,0.6000,0.0000
1665,2016-07-23,21.1871,1.3590,178.4383,0.6743,21.1871,4.0000,0.0000,1.5171,0.6000,0.0000
1666,2016-07-24,21.7793,0.7883,184.9481,0.6720,21.7793,4.0000,0.0000,1.5171,0.6000,0.0000
1667,2016-07-25,22.6592,0.5251,246.8916,0.6696,22.6592,4.0000,0.0000,1.5171,0.6000,0.0000
1668,2016-07-26,23.5766,0.4103,268.4798,0.6672,23.5766,4.0000,0.0000,1.5171,0.6000,0.0000
1669,2016-07-27,24.1646,0.3800,243.9056,0.6648,24.1646,4.0000,0.0000,1.5171,0.6000,0.0000
1670,2016-07-28,24.1716,0.3482,179.9646,0.6623,24.1716,4.0000,0.0000,1.5171,0.6000,0.0000
1671,2016-07-29,24.2458,0.3181,196.7834,0.6598,24.2458,4.0000,0.0000,1.5171,0.6000,0.0000
1672,2016-07-30,24.2647,0.2681,205.7672,0.6572,24.2647,4.0000,0.0000,1.5171,0.6000,0.0000
1673,2016-07-31,23.7095,0.2418,226.2279,0.6546,23.7095,4.0000,0.0000,1.5171,0.6000,0.0000
1674,2016-08-01,22.5792,0.2552,131.6037,0.6520,22.5792,4.0000,0.0000,1.5171,0.6000,0.0000
1675,2016-08-02,21.6588,0.2395,215.3477,0.6493,21.6588,4.0000,0.0000,1.5171,0.6000,0.0000
1676,2016-08-03,21.7429,0.2156,214.2215,0.6466,21.7429,4.0000,0.0000,1.5171,0.6000,0.0000
1677,2016-08-04,21.7103,0.1841,150.2092,0.6439,21.7103,4.0000,0.0000,1.5171,0.6000,0.0000
1678,2016-08-05,21.9191,0.1754,113.1101,0.6412,21.9191,4.0000,0.0000,1.5171,0.6000,0.0000
1679,2016-08-06,21.3731,0.1836,123.5282,0.6384,21.3731,4.0000,0.0000,1.5171,0.6000,0.0000
1680,2016-08-07,20.4093,0.1767,168.7666,0.6356,20.4093,4.0000,0.0000,1.5171,0.6000,0.0000
1681,2016-08-08,20.0271,0.1656,154.4369,0.6327,20.0271,4.0000,0.0000,1.5171,0.6000,0.0000
1682,2016-08-09,20.0317,0.1531,196.9827,0.6299,20.0317,4.0000,0.0000,1.5171,0.6000,0.0000
1683,2016-08-10,19.3680,0.1458,143.0150,0.6270,19.3680,4.0000,0.0000,1.5171,0.6000,0.0000
1684,2016-08-11,18.6972,0.1452,213.8965,0.6241,18.6972,4.0000,0.0000,1.5171,0.6000,0.0000
1685,2016-08-12,18.0491,0.1506,195.3243,0.6212,18.0491,4.0000,0.0000,1.5171,0.6000,0.0000
1686,2016-08-13,18.0208,0.1402,97.4508,0.6182,18.0208,4.0000,0.0000,1.5171,0.6000,0.0000
1687,2016-08-14,18.1856,0.1454,175.5163,0.6153,18.1856,4.0000,0.0000,1.5171,0.6000,0.0000
1688,2016-08-15,18.2875,0.5541,214.9759,0.6123,18.2875,4.0000,0.0000,1.5171,0.6000,0.0000
1689,2016-08-16,18.1381,3.9096,152.9771,0.6093,18.1381,4.0000,0.0000,1.5171,0.6000,0.0000
1690,2016-08-17,17.5978,5.3293,36.4177,0.6063,17.5978,4.0000,0.0000,1.5171,0.6000,0.0000
1691,2016-08-18,17.0539,2.6506,74.9005,0.6033,17.0539,4.0000,0.0000,1.5171,0.6000,0.0000
1692,2016-08-19,17.2500,0.8065,201.7010,0.6002,17.2500,4.0000,0.0000,1.5171,0.6000,0.0000
1693,2016-08-20,18.1543,0.3490,214.7639,0.5972,18.1543,4.0000,0.0000,1.5171,0.6000,0.0000
1694,2016-08-21,18.9605,0.1995,143.0420,0.5941,18.9605,4.0000,0.0000,1.5171,0.6000,0.0000
1695,2016-08-22,19.5853,0.1902,120.5491,0.5910,19.5853,4.0000,0.0000,1.5171,0.6000,0.0000
1696,2016-08-23,19.4446,0.1568,96.2931,0.5879,19.4446,4.0000,0.0000,1.5171,0.6000,0.0000
1697,2016-08-24,19.5477,0.1496,196.8158,0.5848,19.5477,4.0000,0.0000,1.5171,0.6000,0.0000
1698,2016-08-25,20.0379,0.1340,214.3552,0.5817,20.0379,4.0000,0.0000,1.5171,0.6000,0.0000
1699,2016-08-26,20.5160,0.1191,225.0346,0.5785,20.5160,4.0000,0.0000,1.5171,0.6000,0.0000
1700,2016-08-27,20.8477,0.1139,210.1541,0.5754,20.8477,4.0000,0.0000,1.5171,0.6000,0.0000
1701,2016-08-28,20.9761,0.1149,189.3050,0.5723,20.9761,4.0000,0.0000,1.5171,0.6000,0.0000
1702,2016-08-29,21.0240,0.1159,167.0994,0.5691,21.0240,4.0000,0.0000,1.5171,0.6000,0.0000
1703,2016-08-30,19.5984,0.2519,139.5264,0.5659,19.5984,4.0000,0.0000,1.5171,0.6000,0.0000
1704,2016-08-31,18.9165,0.2632,128.0109,0.5628,18.9165,4.0000,0.0000,1.5171,0.6000,0.0000
1705,2016-09-01,19.2949,0.1370,201.9520,0.5596,19.2949,4.0000,0.0000,1.5171,0.6000,0.0000
1706,2016-09-02,19.4414,0.1301,168.2912,0.5564,19.4414,4.0000,0.0000,1.5171,0.6000,0.0000
1707,2016-09-03,18.9615,0.1268,83.9487,0.5532,18.9615,4.0000,0.0000,1.5171,0.6000,0.0000
1708,2016-09-04,18.5440,0.1257,73.0733,0.5500,18.5440,4.0000,0.0000,1.5171,0.6000,0.0000
1709,2016-09-05,18.2338,0.1439,129.1092,0.5468,18.2338,4.0000,0.0000,1.5171,0.6000,0.0000
1710,2016-09-06,18.1930,0.1746,173.1418,0.5436,18.1930,4.0000,0.0000,1.5171,0.6000,0.0000
1711,2016-09-07,18.4216,0.1291,161.5911,0.5404,18.4216,4.0000,0.0000,1.5171,0.6000,0.0000
1712,2016-09-08,18.6346,0.1216,67.4979,0.5372,18.6346,4.0000,0.0000,1.5171,0.6000,0.0000
1713,2016-09-09,18.8781,0.1218,151.0165,0.5339,18.8781,4.0000,0.0000,1.5171,0.6000,0.0000
1714,2016-09-10,19.4546,0.1201,181.2173,0.5307,19.4546,4.0000,0.0000,1.5171,0.6000,0.0000
1715,2016-09-11,19.9221,0.1179,140.7132,0.5275,19.9221,4.0000,0.0000,1.5171,0.6000,0.0000
1716,2016-09-12,20.2671,0.1158,159.6448,0.5243,20.2671,4.0000,0.0000,1.5171,0.6000,0.0000
1717,2016-09-13,20.1016,0.1165,172.7580,0.5210,20.1016,4.0000,0.0000,1.5171,0.6000,0.0000
1718,2016-09-14,19.8098,0.1170,176.3356,0.5178,19.8098,4.0000,0.0000,1.5171,0.6000,0.0000
1719,2016-09-15,19.6145,0.1147,171.0945,0.5146,19.6145,4.0000,0.0000,1.5171,0.6000,0.0000
1720,2016-09-16,19.3855,0.1143,109.9177,0.5113,19.3855,4.0000,0.0000,1.5171,0.6000,0.0000
1721,2016-09-17,18.2506,0.1138,127.3980,0.5081,18.2506,4.0000,0.0000,1.5171,0.6000,0.0000
1722,2016-09-18,17.1154,0.1124,98.8150,0.5049,17.1154,4.0000,0.0000,1.5171,0.6000,0.0000
1723,2016-09-19,16.6744,0.1114,108.0971,0.5016,16.6744,4.0000,0.0000,1.5171,0.6000,0.0000
1724,2016-09-20,16.1372,0.1120,110.2930,0.4984,16.1372,4.0000,0.0000,1.5171,0.6000,0.0000
1725,2016-09-21,15.3272,0.1125,133.2588,0.4951,15.3272,4.0000,0.0000,1.5171,0.6000,0.0000
1726,2016-09-22,14.8701,0.1126,127.0885,0.4919,14.8701,4.0000,0.0000,1.5171,0.6000,0.0000
1727,2016-09-23,14.7930,0.1118,113.0663,0.4887,14.7930,4.0000,0.0000,1.5171,0.6000,0.0000
1728,2016-09-24,14.9219,0.1114,114.7230,0.4854,14.9219,4.0000,0.0000,1.5171,0.6000,0.0000
1729,2016-09-25,15.2533,0.1107,113.5355,0.4822,15.2533,4.0000,0.0000,1.5171,0.6000,0.0000
1730,2016-09-26,15.0611,0.1101,143.1944,0.4790,15.0611,4.0000,0.0000,1.5171,0.6000,0.0000
1731,2016-09-27,14.5172,0.1099,105.7709,0.4757,14.5172,4.0000,0.0000,1.5171,0.6000,0.0000
1732,2016-09-28,13.8353,0.1090,39.7665,0.4725,13.8353,4.0000,0.0000,1.5171,0.6000,0.0000
1733,2016-09-29,13.8891,0.1091,58.7312,0.4693,13.8891,4.0000,0.0000,1.5171,0.6000,0.0000
1734,2016-09-30,14.4664,0.1091,98.7462,0.4661,14.4664,4.0000,0.0000,1.5171,0.6000,0.0000
1735,2016-10-01,14.4121,0.1096,106.6860,0.4628,14.4121,4.0000,0.0000,1.5171,0.6000,0.0000
1736,2016-10-02,14.3600,0.1599,39.2583,0.4596,14.3600,4.0000,0.0000,1.5171,0.6000,0.0000
1737,2016-10-03,14.3928,1.6691,53.5832,0.4564,14.3928,4.0000,0.0000,1.5171,0.6000,0.0000
1738,2016-10-04,13.4555,5.5657,117.1236,0.4532,13.4555,4.0000,0.0000,1.5171,0.6000,0.0000
1739,2016-10-05,12.1005,6.9922,32.4021,0.4500,12.1005,4.0000,0.0000,1.5171,0.6000,0.0000
1740,2016-10-06,10.8756,6.0787,29.7800,0.4468,10.8756,4.0000,0.0000,1.5171,0.6000,0.0000
1741,2016-10-07,10.2881,3.8285,27.2684,0.4436,10.2881,4.0000,0.0000,1.5171,0.6000,0.0000
1742,2016-10-08,9.7026,2.4533,19.8066,0.4404,9.7026,4.0000,0.0000,1.5171,0.6000,0.0000
1743,2016-10-09,9.4171,1.2751,58.4300,0.4372,9.4171,4.0000,0.0000,1.5171,0.6000,0.0000
1744,2016-10-10,9.3741,0.7791,23.7767,0.4341,9.3741,4.0000,0.0000,1.5171,0.6000,0.0000
1745,2016-10-11,8.8285,0.4715,58.2547,0.4309,8.8285,4.0000,0.0000,1.5171,0.6000,0.0000
1746,2016-10-12,8.3764,0.3172,77.7936,0.4277,8.3764,4.0000,0.0000,1.5171,0.6000,0.0000
1747,2016-10-13,7.9947,0.2588,107.4783,0.4246,7.9947,4.0000,0.0000,1.5171,0.6000,0.0000
1748,2016-10-14,7.5265,0.2281,62.4889,0.4215,7.5265,4.0000,0.0000,1.5171,0.6000,0.0000
1749,2016-10-15,6.6901,0.2027,83.2552,0.4183,6.6901,4.0000,0.0000,1.5171,0.6000,0.0000
1750,2016-10-16,6.1398,0.1899,96.5200,0.4152,6.1398,4.0000,0.0000,1.5171,0.6000,0.0000
1751,2016-10-17,5.7591,0.1891,94.4160,0.4121,5.7591,4.0000,0.0000,1.5171,0.6000,0.0000
1752,2016-10-18,5.3753,0.1870,31.9145,0.4090,5.3753,4.0000,0.0000,1.5171,0.6000,0.0000
1753,2016-10-19,5.3626,0.1839,13.8720,0.4059,5.3626,4.0000,0.0000,1.5171,0.6000,0.0000
1754,2016-10-20,5.3946,0.1807,27.0390,0.4028,5.3946,4.0000,0.0000,1.5171,0.6000,0.0000
1755,2016-10-21,5.0354,0.1726,22.7068,0.3998,5.0354,4.0000,0.0000,1.5171,0.6000,0.0000
1756,2016-10-22,4.5485,0.1640,16.1703,0.3967,4.5485,4.0000,0.0000,1.5171,0.6000,0.0000
1757,2016-10-23,4.6689,0.1618,35.2226,0.3937,4.6689,4.0000,0.0000,1.5171,0.6000,0.0000
1758,2016-10-24,5.0350,0.1600,23.2990,0.3907,5.0350,4.0000,0.0000,1.5171,0.6000,0.0000
1759,2016-10-25,4.9898,0.1604,11.8860,0.3877,4.9898,4.0000,0.0000,1.5171,0.6000,0.0000
1760,2016-10-26,4.8562,0.2416,56.4415,0.3847,4.8562,4.0000,0.0000,1.5171,0.6000,0.0000
1761,2016-10-27,5.1227,0.1919,38.9489,0.3818,5.1227,4.0000,0.0000,1.5171,0.6000,0.0000
1762,2016-10-28,5.8731,0.1629,9.1563,0.3788,5.8731,4.0000,0.0000,1.5171,0.6000,0.0000
1763,2016-10-29,6.3122,0.6022,63.2277,0.3759,6.3122,4.0000,0.0000,1.5171,0.6000,0.0000
1764,2016-10-30,7.4388,4.8784,58.2251,0.3730,7.4388,4.0000,0.0000,1.5171,0.6000,0.0000
1765,2016-10-31,7.0167,5.1197,50.8080,0.3701,7.0167,4.0000,0.0000,1.5171,0.6000,0.0000
1766,2016-11-01,5.6917,2.2206,8.9450,0.3673,5.6917,4.0000,0.0000,1.5171,0.6000,0.0000
1767,2016-11-02,5.3337,0.8878,40.8681,0.3644,5.3337,4.0000,0.0000,1.5171,0.6000,0.0000
1768,2016-11-03,5.0347,1.7774,45.8920,0.3616,5.0347,4.0000,0.0000,1.5171,0.6000,0.0000
1769,2016-11-04,4.4807,1.5758,53.5476,0.3588,4.4807,4.0000,0.0000,1.5171,0.6000,0.0000
1770,2016-11-05,4.2385,0.6039,28.2104,0.3561,4.2385,4.0000,0.0000,1.5171,0.6000,0.0000
1771,2016-11-06,3.8095,0.3089,13.4523,0.3534,3.8095,4.0000,0.0000,1.5171,0.6000,0.0000
1772,2016-11-07,3.2062,0.4542,20.4775,0.3507,3.2062,4.0000,0.0000,1.5171,0.6000,0.0000
1773,2016-11-08,2.6609,0.4314,46.3340,0.3480,2.6609,4.0000,0.0000,1.5171,0.6000,0.0000
1774,2016-11-09,2.6244,0.2294,43.8810,0.3454,2.6244,4.0000,0.0000,1.5171,0.6000,0.0000
1775,2016-11-10,2.4459,0.1694,31.8419,0.3428,2.4459,4.0000,0.0000,1.5171,0.6000,0.0000
1776,2016-11-11,2.2327,0.1564,38.9625,0.3402,2.2327,4.0000,0.0000,1.5171,0.6000,0.0000
1777,2016-11-12,2.1581,0.1531,41.1737,0.3377,2.1581,4.0000,0.0000,1.5171,0.6000,0.0000
1778,2016-11-13,2.1946,0.1522,31.1764,0.3352,2.1946,4.0000,0.0000,1.5171,0.6000,0.0000
1779,2016-11-14,2.2681,0.1539,23.9558,0.3328,2.2681,4.0000,0.0000,1.5171,0.6000,0.0000
1780,2016-11-15,2.3972,0.1551,10.7474,0.3304,2.3972,4.0000,0.0000,1.5171,0.6000,0.0000
1781,2016-11-16,2.4144,0.1544,11.5067,0.3280,2.4144,4.0000,0.0000,1.5171,0.6000,0.0000
1782,2016-11-17,2.8771,0.1552,12.4386,0.3257,2.8771,4.0000,0.0000,1.5171,0.6000,0.0000
1783,2016-11-18,3.4042,0.1536,23.5907,0.3235,3.4042,4.0000,0.0000,1.5171,0.6000,0.0000
1784,2016-11-19,3.9280,0.1531,24.6884,0.3212,3.9280,4.0000,0.0000,1.5171,0.6000,0.0000
1785,2016-11-20,4.2344,0.1560,31.2296,0.3191,4.2344,4.0000,0.0000,1.5171,0.6000,0.0000
1786,2016-11-21,4.5073,0.1527,36.6943,0.3170,4.5073,4.0000,0.0000,1.5171,0.6000,0.0000
1787,2016-11-22,4.4265,0.1460,30.5925,0.3149,4.4265,4.0000,0.0000,1.5171,0.6000,0.0000
1788,2016-11-23,4.0177,0.1423,27.6702,0.3129,4.0177,4.0000,0.0000,1.5171,0.6000,0.0000
1789,2016-11-24,4.1911,0.1510,32.8929,0.3109,4.1911,4.0000,0.0000,1.5171,0.6000,0.0000
1790,2016-11-25,4.2099,0.3547,32.9740,0.3090,4.2099,4.0000,0.0000,1.5171,0.6000,0.0000
1791,2016-11-26,4.5846,0.2670,8.3267,0.3072,4.5846,4.0000,0.0000,1.5171,0.6000,0.0000
1792,2016-11-27,4.5436,1.4904,27.6428,0.3054,4.5436,4.0000,0.0000,1.5171,0.6000,0.0000
1793,2016-11-28,3.6903,6.0904,32.6371,0.3037,3.6903,4.0000,0.0000,1.5171,0.6000,0.0000
1794,2016-11-29,3.1053,5.9930,35.5625,0.3020,3.1053,4.0000,0.0000,1.5171,0.6000,0.0000
1795,2016-11-30,2.8129,2.6924,22.6770,0.3004,2.8129,4.0000,0.0000,1.5171,0.6000,0.0000
1796,2016-12-01,2.6236,1.2059,29.0422,0.2989,2.6236,4.0000,0.0000,1.5171,0.6000,0.0000
1797,2016-12-02,2.3437,0.8143,20.9944,0.2975,2.3437,4.0000,0.0000,1.5171,0.6000,0.0000
1798,2016-12-03,1.7284,1.2465,25.1571,0.2961,1.7284,4.0000,0.0000,1.5171,0.6000,0.0000
1799,2016-12-04,1.2922,0.6728,24.1465,0.2948,1.2922,4.0000,0.0000,1.5171,0.6000,0.0000
1800,2016-12-05,1.9342,0.3526,10.1727,0.2935,1.9342,4.0000,0.0000,1.5171,0.6000,0.0000
1801,2016-12-06,1.9722,0.3713,27.9768,0.2924,1.9722,4.0000,0.0000,1.5171,0.6000,0.0000
1802,2016-12-07,1.3196,0.2781,17.5650,0.2913,1.3196,4.0000,0.0000,1.5171,0.6000,0.0000
1803,2016-12-08,2.0897,0.2180,6.2928,0.2903,2.0897,4.0000,0.0000,1.5171,0.6000,0.0000
1804,2016-12-09,3.1267,0.2280,6.2081,0.2894,3.1267,4.0000,0.0000,1.5171,0.6000,0.0000
1805,2016-12-10,3.3487,0.2214,2.9928,0.2885,3.3487,4.0000,0.0000,1.5171,0.6000,0.0000
1806,2016-12-11,2.8570,0.2051,5.1813,0.2877,2.8570,4.0000,0.0000,1.5171,0.6000,0.0000
1807,2016-12-12,1.7143,0.2066,26.8999,0.2870,1.7143,4.0000,0.0000,1.5171,0.6000,0.0000
1808,2016-12-13,1.2960,0.1824,7.8044,0.2864,1.2960,4.0000,0.0000,1.5171,0.6000,0.0000
1809,2016-12-14,1.5627,0.1726,11.0928,0.2859,1.5627,4.0000,0.0000,1.5171,0.6000,0.0000
1810,2016-12-15,1.4280,0.1646,11.8119,0.2855,1.4280,4.0000,0.0000,1.5171,0.6000,0.0000
1811,2016-12-16,1.3466,0.1472,13.0718,0.2851,1.3466,4.0000,0.0000,1.5171,0.6000,0.0000
1812,2016-12-17,1.3212,0.1408,10.5011,0.2848,1.3212,4.0000,0.0000,1.5171,0.6000,0.0000
1813,2016-12-18,1.3044,0.1399,5.4354,0.2846,1.3044,4.0000,0.0000,1.5171,0.6000,0.0000
1814,2016-12-19,1.5487,0.1403,3.5760,0.2845,1.5487,4.0000,0.0000,1.5171,0.6000,0.0000
1815,2016-12-20,1.7907,0.1395,6.7731,0.2845,1.7907,4.0000,0.0000,1.5171,0.6000,0.0000
1816,2016-12-21,1.6997,0.1347,20.6960,0.2846,1.6997,4.0000,0.0000,1.5171,0.6000,0.0000
1817,2016-12-22,1.4668,0.1348,19.9094,0.2847,1.4668,4.0000,0.0000,1.5171,0.6000,0.0000
1818,2016-12-23,1.6454,0.1402,7.7511,0.2850,1.6454,4.0000,0.0000,1.5171,0.6000,0.0000
1819,2016-12-24,1.8281,0.1437,5.4581,0.2853,1.8281,4.0000,0.0000,1.5171,0.6000,0.0000
1820,2016-12-25,2.1163,0.1500,20.9249,0.2857,2.1163,4.0000,0.0000,1.5171,0.6000,0.0000
1821,2016-12-26,2.7087,0.1573,2.7949,0.2862,2.7087,4.0000,0.0000,1.5171,0.6000,0.0000
1822,2016-12-27,2.9258,0.8146,17.7195,0.2867,2.9258,4.0000,0.0000,1.5171,0.6000,0.0000
1823,2016-12-28,2.7847,5.3768,23.3440,0.2874,2.7847,4.0000,0.0000,1.5171,0.6000,0.0000
1824,2016-12-29,2.1925,2.7922,15.8837,0.2881,2.1925,4.0000,0.0000,1.5171,0.6000,0.0000
1825,2016-12-30,2.1605,0.7089,25.0620,0.2889,2.1605,4.0000,0.0000,1.5171,0.6000,0.0000
1826,2016-12-31,2.3206,0.2551,7.3895,0.2898,2.3206,4.0000,0.0000,1.5171,0.6000,0.0000
