           TIME,                NH4N,                NO3N,                PO4P,                DOXY,                DIAC,                ZOOC,                ZOON,                ZOOP,                DETC,                DETN,                DETP,                 DOC,                 DON,                 DOP,          NOFIX_CYNC,                 OPA,    DISSOLVED_SILICA,  PARTICULATE_SILICA,            FIX_CYNC,                 DIC,          ALKALINITY
      38.291667,        1.9621890207,       -1.9528559639,        0.0341971200,       13.9106423965,        0.0017489374,        0.0616811831,        0.0132132030,        0.0013583237,       11.5566135345,        1.4657872715,        0.0479612778,        8.2810841251,        0.9275770655,        0.0219568356,        0.5772415522,        0.1725263337,        2.9647256119,        3.1666305072,        0.5211326865,        0.0021730024,        0.0029770105
      38.333333,        1.9486372988,       -1.9539600183,        0.0330979515,       14.0430703350,        0.0017672523,        0.0616368440,        0.0132114611,        0.0013580689,       11.5548580522,        1.4648167762,        0.0478479750,        8.2825091410,        0.9279109848,        0.0219881412,        0.5911351682,        0.1763630649,        2.9648416734,        3.1659212998,        0.5528047238,        0.0021688133,        0.0029770630
      38.375000,        2.0003374698,       -1.9884616283,        0.0350603474,       13.8885518169,        0.0017403909,        0.0615949378,        0.0132103236,        0.0013578818,       11.5532720415,        1.4638839819,        0.0477389585,        8.2819583183,        0.9278134393,        0.0219723235,        0.5369808894,        0.1675288354,        2.9649687668,        3.1652131629,        0.5394575824,        0.0021752566,        0.0029813527
      38.416667,        1.9841547023,       -1.9881491406,        0.0338844001,       14.0200319651,        0.0017604639,        0.0615469942,        0.0132077209,        0.0013575339,       11.5513975494,        1.4628881347,        0.0476232311,        8.2834338336,        0.9281587834,        0.0220045237,        0.5519651188,        0.1720617154,        2.9650843327,        3.1645042240,        0.5726076904,        0.0021708014,        0.0029812275
      38.458333,        2.0154431794,       -2.0121949266,        0.0347377794,       13.9297398332,        0.0017471620,        0.0615020038,        0.0132058353,        0.0013572662,       11.5497043098,        1.4619325828,        0.0475120776,        8.2836022899,        0.9282199254,        0.0220056681,        0.5223233883,        0.1658869374,        2.9652079620,        3.1637964285,        0.5776695075,        0.0021733945,        0.0029842185
      38.500000,        2.0106143260,       -2.0177658763,        0.0338275748,       14.1170493279,        0.0017591473,        0.0614528676,        0.0132029796,        0.0013568924,       11.5478865180,        1.4609500445,        0.0473981517,        8.2849118538,        0.9285318043,        0.0220339922,        0.5272924031,        0.1669142058,        2.9653253351,        3.1630883927,        0.6133632780,        0.0021698640,        0.0029848821
      38.541667,        2.1246694432,       -2.0840316255,        0.0390603230,       13.7233912314,        0.0016954003,        0.0614044946,        0.0132003494,        0.0013565445,       11.5462043320,        1.4599977573,        0.0472877022,        8.2822492036,        0.9279724939,        0.0219672013,        0.4032212581,        0.1538531879,        2.9654614448,        3.1623811647,        0.5401219767,        0.0021876649,        0.0029931396
      38.583333,        2.0981699015,       -2.0778219616,        0.0376746766,       13.8478615440,        0.0017221630,        0.0613446750,        0.0131948339,        0.0013558790,       11.5437569958,        1.4588775511,        0.0471591056,        8.2838516946,        0.9283413869,        0.0220010369,        0.4213325594,        0.1618605966,        2.9655755154,        3.1616716058,        0.5758822458,        0.0021824798,        0.0029922689
      38.625000,        2.0764821156,       -2.0744092578,        0.0363698385,       13.9762902179,        0.0017455169,        0.0612904648,        0.0131906335,        0.0013553602,       11.5415258112,        1.4578053309,        0.0470359435,        8.2854095148,        0.9287040024,        0.0220341200,        0.4366498392,        0.1681146424,        2.9656900885,        3.1609634677,        0.6126250276,        0.0021775773,        0.0029917593
      38.666667,        2.0737849616,       -2.0808984707,        0.0354724733,       14.2313663017,        0.0017555138,        0.0612404706,        0.0131874276,        0.0013549523,       11.5394956203,        1.4567777570,        0.0469178437,        8.2867109886,        0.9290137316,        0.0220613792,        0.4388173034,        0.1684333267,        2.9658076866,        3.1602566085,        0.6515153309,        0.0021740917,        0.0029925712
      38.708333,        2.1801447197,       -2.1431013544,        0.0402585571,       13.8674638669,        0.0016944438,        0.0611907812,        0.0131843436,        0.0013545590,       11.5375972092,        1.4557795974,        0.0468031376,        8.2843377108,        0.9285174337,        0.0220006113,        0.3367578068,        0.1552159019,        2.9659428758,        3.1595504742,        0.5749551012,        0.0021903419,        0.0030003373
      38.750000,        2.1538330710,       -2.1369000661,        0.0388929154,       13.9888814780,        0.0017204912,        0.0611292195,        0.0131783013,        0.0013538399,       11.5350084420,        1.4546299786,        0.0466720887,        8.2859293598,        0.9288843448,        0.0220334288,        0.3516978770,        0.1631229506,        2.9660568464,        3.1588421194,        0.6133006686,        0.0021852269,        0.0029994816
      38.791667,        2.1332942751,       -2.1339869291,        0.0376196623,       14.1167077279,        0.0017425792,        0.0610732260,        0.0131735585,        0.0013532657,       11.5326311576,        1.4535273217,        0.0465463686,        8.2874687063,        0.9292432501,        0.0220653057,        0.3637089981,        0.1688844944,        2.9661714646,        3.1581351552,        0.6526861624,        0.0021804349,        0.0029990538
      38.833333,        2.1391096752,       -2.1447114773,        0.0370446652,       13.7022518251,        0.0017462789,        0.0610211642,        0.0131697416,        0.0013527950,       11.5304482353,        1.4524678551,        0.0464255585,        8.2885632359,        0.9295077542,        0.0220868315,        0.3595156874,        0.1669252014,        2.9662903790,        3.1574294170,        0.6871436336,        0.0021780695,        0.0030004282
      38.875000,        2.1909872630,       -2.1790765338,        0.0388780914,       13.5508383082,        0.0017183806,        0.0609678583,        0.0131656795,        0.0013522982,       11.5283491168,        1.4514272513,        0.0463069974,        8.2881045153,        0.9294357037,        0.0220718212,        0.3212053744,        0.1577344904,        2.9664170826,        3.1567241422,        0.6640597960,        0.0021840702,        0.0030047423
      38.916667,        2.1732790675,       -2.1777732973,        0.0376322580,       13.6912198763,        0.0017385512,        0.0609073152,        0.0131598816,        0.0013516106,       11.5259915150,        1.4503302044,        0.0461824671,        8.2896345395,        0.9297988022,        0.0221040102,        0.3304683020,        0.1621629416,        2.9665319861,        3.1560180212,        0.7063279152,        0.0021793779,        0.0030045353
      38.958333,        2.2068343074,       -2.2027828399,        0.0384663780,       13.5976794306,        0.0017232217,        0.0608499829,        0.0131548407,        0.0013510079,       11.5238210295,        1.4492747522,        0.0460626725,        8.2898248281,        0.9298705285,        0.0221043545,        0.3082287173,        0.1553756870,        2.9666554837,        3.1553130463,        0.7058109538,        0.0021819097,        0.0030076920
      39.000000,        2.1985768748,       -2.2064307531,        0.0373574309,       13.7975363032,        0.0017369665,        0.0607874253,        0.0131485740,        0.0013502708,       11.5215350069,        1.4481943059,        0.0459403425,        8.2912726316,        0.9302188198,        0.0221347086,        0.3121268415,        0.1568278891,        2.9667717996,        3.1546077459,        0.7507096381,        0.0021776950,        0.0030081564
      39.041667,        2.3563515160,       -2.2948146195,        0.0447826445,       13.2358351416,        0.0016473742,        0.0607260582,        0.0131426118,        0.0013495686,       11.5194110124,        1.4471499321,        0.0458221435,        8.2872002253,        0.9293557224,        0.0220328459,        0.1802841973,        0.1419361413,        2.9669137356,        3.1539033250,        0.5975417236,        0.0022031148,        0.0030191625
      39.083333,        2.3270629452,       -2.2863095783,        0.0434795679,       13.3449521689,        0.0016740594,        0.0606439423,        0.0131315552,        0.0013483046,       11.5162347828,        1.4458744884,        0.0456789267,        8.2887496052,        0.9297149551,        0.0220634967,        0.1890794365,        0.1501940559,        2.9670274585,        3.1531955010,        0.6396930908,        0.0021982200,        0.0030180514
